product_number,department_desc,avg_elasticity,total_orders,avg_discount
2802,MENS OWN BRAND TOPS,1.9027911907226562,1648,16.65037818067227
2813,MENS OWN BRAND TOPS,1.2158144496073628,1928,17.591134659663865
2820,MENS BRANDED CLOTHING,113727263317436.78,184,14.290000000000001
2850,MENS BRANDED CLOTHING,3.65127381954309,183,20.17967056043956
2875,MENS BRANDED CLOTHING,1.3933333384803934,208,23.823529470588234
2876,MENS BRANDED CLOTHING,1.014626532695791,675,17.181726482142857
2887,MENS BRANDED CLOTHING,7.05416847261749,645,23.013376668831167
2902,MENS OWN BRAND TOPS,53268382689328.52,326,6.171106103686636
2905,MENS OWN BRAND TOPS,1.0105077683054564,390,15.086487119437939
2907,MENS BRANDED FOOTWEAR,3.774552768066619,396,23.9325
3005,MENS BRANDED FOOTWEAR,2.1353964943456987,831,20.966381152380954
3007,MENS BRANDED FOOTWEAR,1.6945959189192394,1629,10.685986965986395
3017,MENS BRANDED CLOTHING,38382951369634.98,187,10.194643357142857
3051,MENS BRANDED CLOTHING,1.764440656138679,785,16.290526315789474
3063,MENS BRANDED CLOTHING,1.78281139946159,180,23.441558532467536
3067,MENS BRANDED CLOTHING,1.004494474057691,697,15.84183687755102
3084,MENS BRANDED CLOTHING,1.8306746404717347,754,21.382488511520737
3089,MENS BRANDED CLOTHING,3.4769923941798804,546,31.919642857142858
3106,MENS BRANDED CLOTHING,228996591222228.88,153,16.50576272881356
3132,MENS BRANDED CLOTHING,3.040825658636625,258,25.551036914746543
3152,MENS BRANDED CLOTHING,1.7383109957264486,4308,34.26587307142857
3153,MENS BRANDED CLOTHING,2.75815271102225,3704,33.565476240476194
3154,MENS BRANDED CLOTHING,1.2961873017065237,4838,33.94736847368421
3159,MENS OWN BRAND KNITWEAR,170590894976155.16,131,25.89
3161,MENS OWN BRAND BOTTOMS,147596962577688.16,4096,23.212324929971988
3163,MENS OWN BRAND BOTTOMS,160842843834662.34,1241,31.69530612244898
3166,MENS BRANDED FOOTWEAR,2.925068014710885,184,20.884353884353743
3177,MENS BRANDED CLOTHING,13.530257937159108,81,23.4985715
3198,MENS BRANDED CLOTHING,35742854185480.336,717,18.328639479591835
3207,MENS BRANDED CLOTHING,1.0723416233364857,666,21.974603174603175
3232,MENS BRANDED CLOTHING,1.2607630019244946,690,40.329670329670336
3236,MENS BRANDED CLOTHING,1.6400045314965819,1759,20.102040959183675
3240,MENS BRANDED CLOTHING,1.3784322302849374,132,31.47604761904762
3242,MENS BRANDED CLOTHING,482528531503981.9,1437,10.430510882653062
3251,MENS OWN BRAND TOPS,288692283805801.1,149,16.485714516483515
3277,MENS OWN BRAND BOTTOMS,1.1722900014934858,1486,28.356928621428573
3278,MENS OWN BRAND BOTTOMS,7.933415380872324,2362,38.61071428571429
3300,MENS BRANDED CLOTHING,1.3691863159464703,424,22.913045795454547
3318,MENS OWN BRAND FOOTWEAR,1.8705829303806705,860,21.584821428571427
3321,MENS OWN BRAND FOOTWEAR,1.2793646450393366,1417,22.999330482142856
3331,MENS OWN BRAND KNITWEAR,1.9127304404278367,159,18.983809712998713
3338,MENS OWN BRAND KNITWEAR,1.1517581765631273,1844,20.87955392559524
3342,MENS BRANDED CLOTHING,1.5138131313131287,176,28.154761938095238
3348,MENS BRANDED CLOTHING,149242092914811.72,307,21.12388888888889
3367,MENS BRANDED CLOTHING,1.2681828342626462,483,27.314055412442396
3371,MENS BRANDED CLOTHING,1.022533839200503,196,15.975670111607142
3372,MENS BRANDED CLOTHING,2.0458023544511375,599,18.779511436090228
3385,MENS BRANDED CLOTHING,132.6119731363112,459,12.260746935064935
3402,MENS BRANDED CLOTHING,250199979298360.94,703,16.667778
3408,MENS BRANDED CLOTHING,409418147942772.56,861,5.938701844155844
3422,MENS OWN BRAND BOTTOMS,1.9002960237804558,541,35.90909090909091
3425,MENS OWN BRAND BOTTOMS,1.0308289111103497,545,14.119047652380951
3429,MENS OWN BRAND OUTERWEAR,421389438818292.06,3156,25.143333466666668
3448,MENS OWN BRAND OUTERWEAR,187649984473771.53,3511,14.25101219642857
3450,MENS OWN BRAND OUTERWEAR,1.302076851843357,2051,18.55742326330532
3468,MENS OWN BRAND BOTTOMS,481.10808557337623,1920,27.46588235294118
3475,MENS OWN BRAND BOTTOMS,1.134848486404042,195,31.233766324675322
3478,MENS BRANDED FOOTWEAR,1.2083694527182622,1079,8.528712632318502
3493,MENS OWN BRAND OUTERWEAR,3.537190082644607,148,49.6045194987013
3495,MENS OWN BRAND KNITWEAR,50039995859671.71,1953,23.80761926984127
3526,MENS BRANDED CLOTHING,1.0723024289885053,534,26.083018497695853
3537,MENS BRANDED CLOTHING,4.24716528123538,185,36.088705482142856
3545,MENS BRANDED CLOTHING,152664394148152.1,206,22.0687167748184
3559,MENS OWN BRAND DENIM,1.109802579038183,168,28.762880377880183
3560,MENS OWN BRAND DENIM,2.4369949894845924,830,28.431981566820273
3588,MENS OWN BRAND TOPS,2.373595361014061,1734,22.31312711746032
3593,MENS OWN BRAND TOPS,346430740566961.9,738,12.57552213186813
3594,MENS OWN BRAND TOPS,49330666021455.53,601,14.056643044642856
3597,MENS OWN BRAND TOPS,675539944105574.2,150,33.01511111111111
3614,MENS OWN BRAND TOPS,321685687669319.1,141,19.782959469387755
3618,MENS BRANDED CLOTHING,1.642527496599169,528,11.904762571428572
3619,MENS BRANDED CLOTHING,1.7958061051289382,916,26.11111111111111
3622,MENS BRANDED CLOTHING,1.9114974077797582,871,29.77443614285714
3625,MENS BRANDED CLOTHING,1.1685068198705666,1150,31.3265306122449
3628,MENS BRANDED CLOTHING,2.110460870459144,914,33.214285714285715
3632,MENS BRANDED CLOTHING,2.1377486600186115,578,19.12087935164835
3640,MENS OWN BRAND TOPS,105187880570064.17,373,18.31375350140056
3650,MENS BRANDED CLOTHING,1.1633086578476846,4122,31.488755824884795
3653,MENS BRANDED CLOTHING,3.935436147476683,2349,43.93837662337663
3705,MENS BRANDED FOOTWEAR,1.3302052419125594,251,16.547619047619047
3706,MENS BRANDED FOOTWEAR,1.3182929412247477,162,12.380952547619048
3709,MENS OWN BRAND DENIM,1.2790765847984982,639,56.82280959523809
3715,MENS BRANDED CLOTHING,1.5980514030946935,165,15.840184331797236
3729,MENS BRANDED CLOTHING,4.9596774259165,301,17.44107155357143
3731,MENS BRANDED CLOTHING,2.5199999999999916,294,23.142857142857146
3747,MENS OWN BRAND BOTTOMS,1.5403361335067007,717,33.6160508907563
3750,MENS OWN BRAND BOTTOMS,1.515477843177746,555,23.253117383116884
3751,MENS OWN BRAND FOOTWEAR,2.137585356257222,180,36.0294930875576
3756,MENS OWN BRAND FOOTWEAR,1.5930297095514445,70,11.247267080745342
3758,MENS OWN BRAND FOOTWEAR,1.03707951113707,144,18.340944700460827
3768,MENS OWN BRAND FOOTWEAR,5.444171631719127,885,35.55063025210084
3769,MENS OWN BRAND FOOTWEAR,164098771847508.75,3500,42.80053391353383
3771,MENS OWN BRAND FOOTWEAR,1.376063213224703,180,19.9896
3791,MENS BRANDED CLOTHING,8.338807189542461,177,25.610457142857143
3823,MENS OWN BRAND OUTERWEAR,1.829637768601829,282,50.38847944009217
3827,MENS OWN BRAND TOPS,73829502088040.81,679,20.258829039812646
3843,MENS OWN BRAND BOTTOMS,2.2146870945850066,464,47.09309523809524
3858,MENS OWN BRAND TOPS,169947155749830.03,3073,3.8907555471698116
3860,MENS OWN BRAND BOTTOMS,1.1831018518518504,252,19.404761904761905
3869,MENS OWN BRAND TOPS,1.1341331726146118,700,20.420626671679198
3872,MENS OWN BRAND TOPS,88305875046480.86,992,24.567114845938374
3879,MENS OWN BRAND BOTTOMS,1.5724496042677851,583,27.67857142857143
3880,MENS OWN BRAND BOTTOMS,2.1337995337995315,192,19.025974025974026
3883,MENS OWN BRAND BOTTOMS,1.2605110961163584,2501,22.904761938095238
3884,MENS OWN BRAND BOTTOMS,1.1127801792855612,1867,23.214285714285715
3889,MENS OWN BRAND BOTTOMS,108551953043687.77,9966,19.97390978472222
3890,MENS OWN BRAND BOTTOMS,50521149666016.445,5451,24.88282744345238
3904,MENS OWN BRAND TOPS,5.126486743452669,4455,30.14564522580645
3912,MENS OWN BRAND TOPS,254137478972571.38,2971,18.855714691964288
3913,MENS OWN BRAND TOPS,1.3903781352854119,2268,17.511416532019705
3916,MENS OWN BRAND BOTTOMS,1.1334052991658357,5048,20.81168831168831
3923,MENS OWN BRAND BOTTOMS,1.1002217826313012,170,34.693156510204076
3925,MENS OWN BRAND BOTTOMS,15237743100125.865,2576,17.29157142857143
3928,MENS OWN BRAND BOTTOMS,2.667288818646012,1999,40.74829931972789
3934,MENS OWN BRAND TOPS,50039995859671.74,1658,17.72672599259259
3935,MENS OWN BRAND TOPS,160842843834660.84,1270,17.49311249489796
3939,MENS OWN BRAND BOTTOMS,2.2543917901522694,259,16.390601766917293
3944,MENS OWN BRAND TOPS,337543279651122.2,5469,5.870544043478261
3945,MENS OWN BRAND TOPS,68689588412538.8,12716,3.4627309365079366
3947,MENS OWN BRAND TOPS,104766031312580.98,12716,5.990374035714286
3952,MENS OWN BRAND TOPS,63701011467049.32,17520,3.676543617142857
3953,MENS OWN BRAND TOPS,172835320950209.3,14241,11.17415268095238
3955,MENS OWN BRAND TOPS,2285163196352.048,12820,2.8328854615384618
3963,MENS OWN BRAND TOPS,3.6434844849476966,1056,19.523809523809522
3965,MENS OWN BRAND TOPS,3.675484228236655,389,18.236190476190476
3972,MENS OWN BRAND TOPS,1.3252205151833247,425,20.46330827067669
3973,MENS OWN BRAND TOPS,1.1800876144962167,308,20.57142857142857
3985,MENS OWN BRAND TOPS,1.32322319728941,445,22.024193548387096
3988,MENS OWN BRAND TOPS,2.618254472769883,250,21.885714285714286
4018,MENS OWN BRAND TOPS,3.4803455833220864,1112,25.969287261904764
4024,MENS OWN BRAND TOPS,168969895521631.06,691,25.289498293650794
4041,MENS OWN BRAND TOPS,1.2070126330995892,144,19.606060606060606
4043,MENS OWN BRAND TOPS,1.0738468590822097,2132,16.329312354497354
4047,MENS OWN BRAND TOPS,1.488779271720151,1914,32.78352400952381
4048,MENS OWN BRAND TOPS,2.7462268766672318,602,21.56660494616977
4052,MENS BRANDED CLOTHING,1.0462669648944194,368,13.277311277310924
4090,MENS BRANDED CLOTHING,1.499911428636665,1902,15.264431772594753
4104,MENS BRANDED CLOTHING,1.0942116716773354,861,12.705648049833886
4128,MENS OWN BRAND FOOTWEAR,93407992271388.14,3861,9.60320064
4131,MENS OWN BRAND FOOTWEAR,315050018775693.6,4523,7.414405261904761
4139,MENS OWN BRAND FOOTWEAR,109843893350499.5,8107,14.172230282229965
4144,MENS BRANDED CLOTHING,1.0192642765784832,227,21.595829493087557
4145,MENS BRANDED CLOTHING,1.3473160843214373,338,39.2789862235023
4173,MENS BRANDED CLOTHING,1.389989389308559,174,18.571428793650792
4199,MENS BRANDED CLOTHING,1.1213525873268695,1683,17.84953917050691
4209,MENS BRANDED CLOTHING,1.2322725892219575,2087,22.177700470383275
4210,MENS BRANDED CLOTHING,1.4596583586994392,3295,26.06501744599303
4224,MENS OWN BRAND TOPS,60047995031606.61,1570,19.32555248095238
4226,MENS OWN BRAND TOPS,1.993124715270107,1657,25.07337981533101
4233,MENS OWN BRAND TOPS,590215335780748.8,1012,12.309333777777777
4234,MENS OWN BRAND TOPS,1.5219225190981496,6492,9.709638993431856
4246,MENS OWN BRAND TOPS,1.1458333260416622,249,9.583333833333333
4251,MENS OWN BRAND TOPS,1.6254824953766416,315,16.6025
4253,MENS OWN BRAND TOPS,2.9302675898354895,1285,31.02025396825397
4262,MENS OWN BRAND TOPS,1.1755618809847106,738,10.746753292207792
4263,MENS OWN BRAND TOPS,1.2455623134762603,1330,24.6258503877551
4276,MENS OWN BRAND TOPS,1.0754410756876165,2602,25.1682767672956
4277,MENS OWN BRAND TOPS,2.1648631233828857,1837,25.45722648705096
4278,MENS OWN BRAND TOPS,114117888025293.27,3503,32.28433866137566
4282,MENS OWN BRAND TOPS,2.5954924721879125,896,25.51124393277311
4284,MENS OWN BRAND TOPS,1.3275459165706391,1006,20.145805226757368
4285,MENS OWN BRAND TOPS,500399958596720.8,644,30.18857142857143
4290,MENS OWN BRAND TOPS,1.2972112369032922,1395,17.350459540816328
4293,MENS OWN BRAND TOPS,1.2239395564662015,1775,20.878903096938775
4295,MENS OWN BRAND TOPS,1.343351216114537,592,20.119592217687075
4296,MENS OWN BRAND TOPS,281474976710657.7,2257,19.627363157738095
4299,MENS OWN BRAND TOPS,394712036306896.2,512,29.234285714285715
4301,MENS OWN BRAND TOPS,257348550135456.56,164,21.55069407755102
4303,MENS OWN BRAND TOPS,173215370283480.56,830,14.014327115384615
4305,MENS OWN BRAND TOPS,230440025427189.22,6001,5.081577009852216
4341,MENS BRANDED CLOTHING,1.191746731439711,310,22.368421105263156
4357,MENS OWN BRAND BOTTOMS,1.0746386627739788,2087,13.082706819548873
4361,MENS OWN BRAND DENIM,1.0812948139247023,1345,18.123945578231293
4363,MENS OWN BRAND DENIM,85554704167373.08,9635,12.84732539817629
4373,MENS BRANDED FOOTWEAR,1.0135802469135802,167,25.71428571428571
4374,MENS BRANDED FOOTWEAR,1.2470930232558142,208,32.5
4399,MENS BRANDED CLOTHING,94519992179382.0,2331,19.78614289047619
4434,MENS OWN BRAND BOTTOMS,100079991719345.02,2788,26.108798964021165
4436,MENS OWN BRAND BOTTOMS,166128335355419.7,3870,19.486666692307693
4447,MENS OWN BRAND FOOTWEAR,1.3885311683463986,515,12.976190476190476
4456,MENS OWN BRAND BOTTOMS,191642537334913.88,1184,24.466431253292807
4458,MENS OWN BRAND BOTTOMS,115476913522323.17,1628,34.39592188156288
4459,MENS OWN BRAND BOTTOMS,1.0616707368892675,3777,36.414979677551024
4461,MENS OWN BRAND BOTTOMS,1.307712840368181,1686,32.67371434025974
4462,MENS OWN BRAND BOTTOMS,579034237804778.2,680,26.22611914761905
4463,MENS OWN BRAND BOTTOMS,300239975158033.1,461,15.634857276190475
4493,MENS OWN BRAND TOPS,281474976710655.4,285,22.48482142857143
4496,MENS OWN BRAND TOPS,1.1839901349890327,2338,17.016105442176872
4500,MENS OWN BRAND TOPS,1.1364045684756325,1735,13.11988111904762
4504,MENS OWN BRAND TOPS,1.2831691273923185,2250,24.495907800595237
4505,MENS OWN BRAND TOPS,161846082077224.2,2031,17.98579365079365
4507,MENS OWN BRAND TOPS,2.7919147984482486,948,15.790552995391705
4516,MENS BRANDED CLOTHING,2.9653042957677047,322,16.34818193939394
4534,MENS BRANDED CLOTHING,43.28698904580743,1305,34.88
4550,MENS BRANDED FOOTWEAR,1.1260124792245152,151,19.87259753896104
4554,MENS BRANDED FOOTWEAR,2.878946624226298,695,28.255714285714287
4556,MENS BRANDED FOOTWEAR,1.6081912878787838,326,19.285714369047618
4578,MENS BRANDED CLOTHING,1.7340738871334833,1412,10.324675824675325
4621,MENS BRANDED CLOTHING,1.7551111131851846,224,14.485714365714287
4632,MENS BRANDED CLOTHING,1.0777225973230673,2424,30.814935110389612
4636,MENS BRANDED CLOTHING,1.1152794909507124,226,19.39153442857143
4647,MENS BRANDED FOOTWEAR,321685687669321.06,236,1.5290821683673472
