week,department_desc,product_number,orders_x,discount,pct_change_discount,pct_change_orders,elasticity,orders_y,orders_smoothed,seasonal,trend,residual
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,131,179,48.67,0.07368188837414524,1.3552631578947367,18.393436810589325,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,132,72,24.21,-0.5399961998859966,-0.7591973244147157,1.4059308650227476,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,133,200,52.94,0.75,1.127659574468085,1.50354609929078,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,134,308,36.73428571428571,-0.15611565094680213,-0.20618556701030932,1.3207232315264086,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,135,311,48.06,0.029783586886650948,1.1448275862068966,38.43820391962293,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,136,246,50.0,0.10011001100109995,0.6621621621621621,6.614345114345124,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,137,140,54.55,0.36375,0.75,2.0618556701030926,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,139,8,1e-06,-0.999999965,-0.7142857142857143,0.7142857392857151,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,140,20,26.669999999999998,2.4999999999999996,1.5,0.6000000000000001,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,141,83,54.17,0.20377777777777784,0.8043478260869565,3.9471812621497313,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,146,190,39.87428571428571,-0.25953044170314377,-0.4328358208955224,1.6677651301908116,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,149,40,35.83,2.5,1.0,0.4,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,152,62,42.86,8.001500150015001,1.0666666666666669,0.13330833552064197,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,301,27,55.0,6.0,4.4,0.7333333333333334,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,316,40,50.0,0.5217391304347827,7.0,13.416666666666664,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,321,161,3.8642857142857143,3864284.7142857146,1.2054794520547945,3.1195409789509224e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,1032,10,28.731428571428573,-0.04228571428571426,-0.33333333333333337,7.882882882882889,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2071,316,33.5,0.39583333333333326,0.9750000000000001,2.4631578947368427,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2094,21,34.82142857142857,-0.2857142857142858,-0.045454545454545414,0.1590909090909089,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2258,148,37.13714285714286,1.3775379550027442,0.6444444444444444,0.4678233671196091,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2259,32,1e-06,-0.9999999605211212,-0.030303030303030276,0.030303031499359985,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2261,35,32.5,2.4999999999999996,6.0,2.4000000000000004,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2264,243,17.292857142857144,-0.2857142857142857,-0.383248730964467,1.3413705583756346,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,2266,0,31.25,-0.12782584426458266,-1.0,7.823144104803499,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,3327,179,52.38,10.00420168067227,4.774193548387097,0.4772188427199197,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,3336,373,19.747142857142855,-0.2101142857142858,-0.06982543640897754,0.3323212230506136,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,3337,475,28.150000000000002,0.1260000000000001,0.6047297297297298,4.799442299442296,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND OUTERWEAR,3811,99,46.0,0.75,0.125,0.16666666666666666,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,47,40,41.73428571428571,0.07507175977036873,3.0,39.96176470588236,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,58,48,52.63,3.375935384249911,1.1818181818181817,0.3500713275887436,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,60,204,51.46999999999999,51469998.99999999,39.8,7.73265995206256e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,61,174,54.66142857142857,54661427.571428575,9.235294117647058,1.689544991407127e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,62,56,45.59428571428571,45594284.71428572,13.0,2.851234553072571e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,76,249,51.84428571428571,0.16138632872503833,1.2232142857142856,7.579417013682335,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,80,188,12.962857142857144,-0.12056600116301597,-0.27692307692307694,2.2968587682414072,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,93,156,21.674285714285713,0.14075187969924796,0.2682926829268293,1.9061392537002315,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,95,8,1e-06,-0.9999999709133217,-0.11111111111111116,0.1111111143429644,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,153,323,57.271428571428565,0.04129870129870117,0.13732394366197176,3.3251395163433517,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,155,172,5.04,5039999.0,0.023809523809523725,4.7241128042929625e-09,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,159,20,47.12,0.09939337377508162,0.5384615384615385,5.417479234380646,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,161,84,0.7514285714285714,-0.9737,-0.46153846153846156,0.4740047874483532,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,164,32,33.230000000000004,-0.03344968004653859,-0.36,10.762434782608727,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,166,48,16.97714285714286,-0.15114285714285702,-0.5514018691588785,3.6482165256258527,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,173,249,20.03857142857143,-0.18905012429901136,-0.43918918918918914,2.3231362096040997,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,177,75,25.945714285714285,0.5564315708286911,2.0,3.59433235792392,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,179,60,39.021428571428565,1.3408175507755584,1.4,1.0441390770804044,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,180,32,30.301428571428573,0.8177221698517438,0.6000000000000001,0.7337455460071266,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,181,103,33.892857142857146,1.3717884634609616,2.21875,1.6174140977991547,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,182,237,24.025714285714287,0.3215464403583217,0.5192307692307692,1.6147924655989163,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,183,68,24.025714285714287,0.3215464403583217,0.15254237288135597,0.4744023062776479,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,184,0,23.407142857142855,-0.09729491488072295,-1.0,10.2780294450736,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,186,111,20.5,-0.40871070089414485,-0.008928571428571397,0.021845700171388163,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,187,135,33.75428571428572,1.1096428571428576,1.25,1.1264885741873185,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,189,87,27.458571428571428,0.8628610195774373,4.8,5.562888913849265,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,191,40,14.85,-0.25750000000000006,-0.4736842105263158,1.8395503321410318,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,192,43,15.43142857142857,-0.012072434607645843,-0.6018518518518519,49.85339506172853,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,193,230,48.94,11.235,19.90909090909091,1.7720597159849498,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,198,324,45.885000000000005,0.8569405099150142,0.4862385321100917,0.5674122374706194,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,199,334,23.700000000000003,-0.04087414002428158,-0.21962616822429903,5.373230313685585,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,200,102,12.962857142857144,-0.12056600116301597,-0.2816901408450704,2.3363978080702887,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,205,124,17.142857142857142,-0.1428571428571429,-0.5767918088737201,4.037542662116039,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,206,192,12.962857142857144,-0.12056600116301597,-0.1759656652360515,1.4594965706636505,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,207,131,31.99285714285714,1.1704787749563867,7.1875,6.1406495818497975,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,214,218,39.06,-0.10719999999999996,-0.24567474048442905,2.2917419821308687,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,215,36,10.425714285714287,-0.47871428571428565,-0.18181818181818177,0.37980521418301183,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,216,44,14.014285714285714,0.40142857142857147,1.0,2.491103202846975,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,258,70,39.021428571428565,1.3408175507755584,0.5909090909090908,0.4407080520144564,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,262,138,33.230000000000004,1.1274007682458391,1.875,1.663117546848381,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,558,338,35.71,0.5623125,0.6568627450980393,1.1681453730764286,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1080,309,45.59428571428571,0.353749575839837,0.6885245901639345,1.9463615992451948,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1095,62,40.064285714285724,0.1181771061759902,0.5121951219512195,4.33413152957439,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1100,16,22.942857142857147,0.3110204081632655,3.0,9.645669291338578,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1311,26,15.43142857142857,-0.2402053879158753,-0.5272727272727273,2.195091175296154,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1312,56,20.06714285714286,-0.07567283016384807,-0.23287671232876717,3.077415128052415,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1313,16,28.948571428571427,0.09986973512809372,3.0,30.03913043478263,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1314,73,33.39142857142857,0.26867129830655667,1.4333333333333331,5.334895622895622,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1315,60,27.654285714285717,-0.04804524219326278,-0.16666666666666663,3.468952575912662,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1319,9,13.282857142857143,-0.11447619047619051,-0.64,5.590682196339433,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1322,15,18.637142857142855,-0.06814285714285728,-0.42307692307692313,6.208676019996763,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1333,4,16.485714285714284,-0.2857142857142858,-0.5,1.7499999999999993,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1334,41,38.97714285714286,-0.007854545454545336,-0.10869565217391308,13.838566827697475,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1335,32,26.274285714285718,-0.1989547038327525,-0.6559139784946236,3.296800557407305,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1341,209,27.972857142857144,-0.2192895020134763,-0.14693877551020407,0.6700675324675325,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1344,4,1e-06,-0.99999995,-0.5,0.5000000250000013,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1346,93,33.14142857142857,-0.24248163265306122,-0.45614035087719296,1.8811336177772737,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1355,369,33.48571428571429,-0.2857142857142857,-0.2407407407407407,0.8425925925925924,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1361,8,15.43142857142857,-0.38274285714285716,-0.5,1.3063601074947746,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1540,155,33.14142857142857,-0.24248163265306122,-0.037267080745341574,0.15369032424267245,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1542,89,7.612857142857143,0.21805714285714295,0.23611111111111116,1.082794665734917,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1546,119,20.377142857142854,-0.1849142857142858,-0.28742514970059885,1.5543696290977989,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1548,580,50.964999999999996,7.154399999999999,2.0208333333333335,0.2824602109657461,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1550,183,55.88,7.940800000000001,0.5913043478260869,0.07446407765289226,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1552,145,33.14142857142857,-0.24248163265306122,-0.5276872964169381,2.176194916882404,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1558,97,28.574285714285715,-0.24366633895485157,-0.3821656050955414,1.5683972055177966,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1560,131,28.854285714285712,-0.2362550102094837,-0.07092198581560283,0.3001925155056707,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1562,501,49.07,0.29883536262572763,1.6230366492146597,5.431206785414517,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1650,52,1e-06,-0.9999999745482311,-0.5,0.5000000127258848,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1653,147,30.714285714285715,-0.2321428571428571,-0.43243243243243246,1.8627858627858633,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1654,24,19.860000000000003,-0.11542377195215059,-0.25,2.165931642778392,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1655,432,38.71142857142858,0.6936250000000002,0.6240601503759398,0.8997082723026703,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1656,133,38.71142857142858,0.6936250000000002,0.9850746268656716,1.4201832789557345,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1657,133,42.57857142857142,1.1289285714285713,1.180327868852459,1.0455292732638044,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1658,83,38.167142857142856,0.5414839603046389,1.024390243902439,1.8918201073326661,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1659,37,1e-06,-0.9999999596122778,-0.6725663716814159,0.6725663988448407,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1662,112,26.85571428571429,-0.23269387755102033,-0.41052631578947374,1.7642334216527118,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1663,377,2.38,2379999.0,0.9333333333333333,3.9215702751695834e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1664,550,52.550000000000004,52549999.00000001,54.0,1.0275927883461995e-06,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1665,388,3.0599999999999996,3059998.9999999995,1.1797752808988764,3.8554760341388237e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1666,36,43.67714285714286,0.09192857142857158,2.6,28.282828282828238,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1667,291,43.67714285714286,0.09192857142857158,0.14117647058823524,1.5357191827780032,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1671,27,1e-06,-0.99999975,-0.2894736842105263,0.28947375657896546,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1672,547,55.05142857142857,0.8526923076923076,0.8862068965517242,1.0393044343863254,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1881,303,47.73142857142857,47731427.571428575,13.428571428571429,2.813360528233939e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1988,160,47.73142857142857,0.8796129612961299,1.8571428571428572,2.1113182034133677,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,1998,89,47.73142857142857,47731427.571428575,7.9,1.655094012886562e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2005,126,39.021428571428565,0.9405370843989769,0.18867924528301883,0.20060798070879773,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2209,131,4.082857142857143,-0.8528927321391806,-0.5732899022801303,0.6721711660530097,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2242,380,48.742000000000004,0.70597,0.22977346278317157,0.32547199283704914,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2333,40,51.46999999999999,5.999999999999999,9.0,1.5000000000000002,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2340,0,1e-06,-0.9999999562554681,-1.0,1.0000000437445338,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2341,150,48.00571428571429,0.07587884997118532,36.5,481.0299578059067,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2748,616,10.14,0.014000000000000012,0.3873873873873874,27.670527670527648,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2937,217,28.571428571428573,-0.2857142857142857,-0.433420365535248,1.516971279373368,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2939,381,28.571428571428573,-0.2857142857142857,-0.07971014492753625,0.2789855072463769,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,2942,127,29.764285714285716,-0.2857142857142857,-0.20125786163522008,0.7044025157232703,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3857,10,1e-06,-0.99999996,-0.8387096774193549,0.8387097109677433,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3864,12,24.571428571428573,-0.25087108013937276,-0.7,2.7902777777777783,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3865,15,1e-06,-0.9999999703966844,-0.5161290322580645,0.5161290475371956,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3870,98,30.0,29999999.0,2.5,8.33333361111112e-08,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3871,35,10.425714285714287,0.042571428571428704,0.5909090909090908,13.880414887126252,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3872,49,10.09142857142857,0.00914285714285712,0.0652173913043479,7.13315217391307,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3911,50,35.642857142857146,0.2729591836734695,0.08695652173913038,0.318569687119057,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3912,149,17.675714285714285,0.04466396487673063,0.2416666666666667,5.410775047259004,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3913,132,28.78,0.1512,0.26923076923076916,1.7806267806267801,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3930,28,26.434285714285718,-0.3391428571428571,-0.41666666666666663,1.2285874754282506,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3932,150,24.557142857142857,-0.2857142857142858,-0.21052631578947367,0.7368421052631576,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3935,164,20.377142857142854,-0.1849142857142858,-0.3492063492063492,1.888476857574508,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3944,344,3.5725,3572499.0,2.865168539325843,8.020068135290851e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3945,276,4.082857142857143,-0.7958571428571428,-0.19767441860465118,0.24837927306274607,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3946,476,40.0,0.75,3.666666666666667,4.888888888888889,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3952,258,4.082857142857143,-0.8298809523809524,-0.25,0.3012480275426768,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3953,328,32.65428571428571,-0.18364285714285722,-0.26126126126126126,1.4226595323444793,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3954,61,1e-06,-0.99999995625,-0.30681818181818177,0.3068181952414778,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3955,233,4.082857142857143,-0.821375,-0.35989010989010994,0.4381556656705037,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3975,395,64.74571428571429,64745713.28571429,18.75,2.895944619106862e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3979,140,32.854285714285716,0.6427142857142858,1.0588235294117645,1.6474249179556235,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,3982,130,36.52571428571429,-0.15371375612339477,-0.5019157088122606,3.265262143547805,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4001,34,28.90285714285714,-0.2662387117832663,-0.6344086021505376,2.382856339340249,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4002,294,48.0,0.09090909090909083,1.2442748091603053,13.68702290076337,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4009,347,10.207142857142856,-0.2857142857142859,-0.12151898734177213,0.42531645569620213,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4014,230,54.66142857142857,54661427.571428575,45.0,8.232496295709887e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4015,35,30.0,29999999.0,3.375,1.1250000375000013e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4017,145,33.14142857142857,-0.24248163265306122,-0.2639593908629442,1.0885747838914175,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4019,37,20.0,19999999.0,6.4,3.200000160000008e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4024,12,43.02571428571429,43025713.28571429,0.5,1.1620957836996828e-08,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4025,73,43.02571428571429,43025713.28571429,0.7804878048780488,1.8140031745556023e-08,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4027,253,52.63,52629999.00000001,4.75,9.025270929608035e-08,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4028,156,30.828571428571426,-0.2857142857142858,-0.2571428571428571,0.8999999999999996,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4029,45,47.89,6.0,4.625,0.7708333333333334,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4037,40,20.632857142857144,0.8571428571428574,0.33333333333333326,0.3888888888888887,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4038,40,1e-06,-0.9999999449944994,-0.24528301886792447,0.24528303235984045,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4046,99,25.0,0.1251125112511251,0.3561643835616439,2.8467527347984634,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4047,20,35.714285714285715,-0.2857142857142857,-0.6875,2.40625,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4048,113,35.902857142857144,35902856.14285715,4.136363636363637,1.1520987689405774e-07,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4226,203,37.68857142857143,0.8556657522684112,0.36241610738255026,0.42354868875114804,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4230,229,42.65,0.706,0.1624365482233503,0.23008009663364065,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4232,23,15.43142857142857,-0.48024827984410345,-0.5208333333333333,1.0845084827839557,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4282,124,51.037142857142854,0.05361566591954703,2.4444444444444446,45.59198142036425,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4283,15,1e-06,-0.9999999709133217,-0.53125,0.5312500154522983,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4284,107,20.377142857142854,-0.1849142857142858,-0.38150289017341044,2.0631336767721504,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4287,4,1e-06,-0.9999999703087886,-0.6666666666666667,0.6666666864608083,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4289,4,1e-06,-0.9999998098859315,-0.75,0.7500001425855785,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4290,125,45.59428571428571,0.05640142989540564,2.125,37.67634976525832,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4293,292,54.66142857142857,9.391906572514939,5.9523809523809526,0.6337777006641411,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4296,290,22.924285714285713,0.5552432641984879,0.3181818181818181,0.5730493978006633,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4302,76,41.06,0.06871421134825617,18.0,261.95454545454527,,,,,
2022-02-07/2022-02-13,MENS OWN BRAND TOPS,4304,291,4.082857142857143,-0.7448214285714285,-0.15406976744186052,0.20685463861769815,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,108,0,1e-06,-0.999999965,-1.0,1.0000000350000013,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,111,10,1e-06,-0.9999999369936994,-0.696969696969697,0.6969697408831821,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,114,0,1e-06,-0.99999993,-1.0,1.000000070000005,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,123,251,1e-06,-0.9999999518999519,-0.1284722222222222,0.12847222840174258,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,232,0,1e-06,-0.99999993,-1.0,1.000000070000005,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,246,35,1e-06,-0.9999999533333334,-0.7407407407407407,0.7407407753086436,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,343,15,1e-06,-0.99999986,-0.5454545454545454,0.5454546218181925,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,350,13,1e-06,-0.9999999533333334,-0.6176470588235294,0.6176470876470602,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,354,21,1e-06,-0.99999993,-0.65,0.6500000455000032,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,367,70,31.428571428571427,-0.2142857142857143,-0.5705521472392638,2.6625766871165646,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,565,15,59.285714285714285,0.07792207792207795,2.0,25.666666666666657,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,634,0,1e-06,-0.99999993,-1.0,1.000000070000005,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,636,76,59.285714285714285,0.07792207792207795,0.11764705882352944,1.5098039215686272,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,651,25,1e-06,-0.99999993,-0.5,0.5000000350000025,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,652,38,1e-06,-0.99999993,-0.4411764705882353,0.4411765014705904,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,656,10,1e-06,-0.99999993,-0.6875,0.6875000481250034,,,,,
2022-02-14/2022-02-20,MENS BRANDED CLOTHING,657,0,1e-06,-0.99999996,-1.0,1.0000000400000015,,,,,
